id_struk,waktu_transaksi,kode_outlet,kode_menu,jumlah_item,harga_satuan,hpp_satuan,total_bruto,nominal_diskon,total_netto,margin_profit,metode_bayar,tipe_pesanan
FNB-20255689,2025-04-18 08:35:00,OUT-01,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Kredit,Online Delivery Instant
FNB-20255690,2025-08-30 12:17:00,OUT-02,MNU-06,1,45000,24000,45000,4500,40500,16500,Tunai / Cash,Dine In
FNB-20255691,2025-02-01 07:59:00,OUT-05,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Kredit,Catering & Parcel
FNB-20255692,2025-09-26 11:11:00,OUT-01,MNU-08,1,28000,12000,28000,0,28000,16000,Kartu Kredit,Online Delivery Instant
FNB-20255693,2025-01-02 19:58:00,OUT-05,MNU-10,1,55000,28000,55000,0,55000,27000,Tunai / Cash,Takeaway
FNB-20255694,2025-11-15 07:15:00,OUT-05,MNU-02,3,85000,48000,255000,0,255000,111000,Kartu Kredit,Dine In
FNB-20255695,2025-12-01 10:13:00,OUT-05,MNU-01,2,75000,42000,150000,0,150000,66000,Kartu Kredit,Dine In
FNB-20255696,2025-10-14 08:28:00,OUT-05,MNU-07,2,24000,9000,48000,0,48000,30000,Tunai / Cash,Takeaway
FNB-20255697,2025-01-04 11:56:00,OUT-03,MNU-05,1,90000,52000,90000,9000,81000,29000,QRIS / E-Wallet,Online Delivery Instant
FNB-20255698,2025-10-04 12:53:00,OUT-05,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20255699,2025-08-09 21:26:00,OUT-04,MNU-08,3,28000,12000,84000,0,84000,48000,Tunai / Cash,Online Delivery Instant
FNB-20255700,2025-04-17 11:57:00,OUT-03,MNU-10,1,55000,28000,55000,8250,46750,18750,QRIS / E-Wallet,Online Delivery Instant
FNB-20255701,2025-04-08 13:09:00,OUT-03,MNU-02,4,85000,48000,340000,34000,306000,114000,Tunai / Cash,Online Delivery Instant
FNB-20255702,2025-06-11 16:27:00,OUT-01,MNU-07,1,24000,9000,24000,0,24000,15000,Kartu Kredit,Dine In
FNB-20255703,2025-01-24 18:33:00,OUT-02,MNU-09,2,22000,10000,44000,0,44000,24000,QRIS / E-Wallet,Dine In
FNB-20255704,2025-08-10 17:37:00,OUT-03,MNU-07,1,24000,9000,24000,0,24000,15000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255705,2025-07-23 15:34:00,OUT-03,MNU-04,1,82000,45000,82000,4100,77900,32900,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255706,2025-12-01 08:06:00,OUT-03,MNU-05,1,90000,52000,90000,4500,85500,33500,Tunai / Cash,Dine In
FNB-20255707,2025-11-10 12:25:00,OUT-03,MNU-05,1,90000,52000,90000,4500,85500,33500,Tunai / Cash,Online Delivery Instant
FNB-20255708,2025-04-02 16:04:00,OUT-04,MNU-01,2,75000,42000,150000,7500,142500,58500,QRIS / E-Wallet,Dine In
FNB-20255709,2025-05-05 11:28:00,OUT-04,MNU-08,3,28000,12000,84000,0,84000,48000,QRIS / E-Wallet,Takeaway
FNB-20255710,2025-11-18 08:36:00,OUT-01,MNU-08,2,28000,12000,56000,0,56000,32000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255711,2025-07-26 08:43:00,OUT-03,MNU-08,1,28000,12000,28000,2800,25200,13200,Tunai / Cash,Catering & Parcel
FNB-20255712,2025-01-26 15:11:00,OUT-03,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255713,2025-12-02 11:41:00,OUT-04,MNU-10,1,55000,28000,55000,0,55000,27000,Tunai / Cash,Takeaway
FNB-20255714,2025-01-11 17:18:00,OUT-02,MNU-06,1,45000,24000,45000,0,45000,21000,Tunai / Cash,Dine In
FNB-20255715,2025-06-04 07:46:00,OUT-03,MNU-03,1,68000,36000,68000,0,68000,32000,Tunai / Cash,Catering & Parcel
FNB-20255716,2025-12-17 10:13:00,OUT-02,MNU-08,1,28000,12000,28000,0,28000,16000,QRIS / E-Wallet,Online Delivery Instant
FNB-20255717,2025-05-04 18:33:00,OUT-03,MNU-03,2,68000,36000,136000,0,136000,64000,Tunai / Cash,Dine In
FNB-20255718,2025-07-21 16:34:00,OUT-03,MNU-02,2,85000,48000,170000,0,170000,74000,Tunai / Cash,Online Delivery Instant
FNB-20255719,2025-09-07 08:02:00,OUT-02,MNU-06,8,45000,24000,360000,18000,342000,150000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255720,2025-05-03 12:16:00,OUT-05,MNU-06,4,45000,24000,180000,0,180000,84000,Tunai / Cash,Dine In
FNB-20255721,2025-03-12 17:27:00,OUT-01,MNU-08,5,28000,12000,140000,21000,119000,59000,Tunai / Cash,Dine In
FNB-20255722,2025-05-14 11:20:00,OUT-03,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Kredit,Dine In
FNB-20255723,2025-10-20 11:04:00,OUT-01,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Kredit,Online Delivery Instant
FNB-20255724,2025-04-21 21:21:00,OUT-05,MNU-09,3,22000,10000,66000,0,66000,36000,QRIS / E-Wallet,Online Delivery Instant
FNB-20255725,2025-08-06 16:31:00,OUT-02,MNU-08,4,28000,12000,112000,0,112000,64000,QRIS / E-Wallet,Dine In
FNB-20255726,2025-05-17 21:30:00,OUT-03,MNU-02,4,85000,48000,340000,0,340000,148000,QRIS / E-Wallet,Dine In
FNB-20255727,2025-01-18 14:56:00,OUT-01,MNU-04,2,82000,45000,164000,0,164000,74000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255728,2025-12-08 12:54:00,OUT-05,MNU-08,1,28000,12000,28000,0,28000,16000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20255729,2025-10-05 12:26:00,OUT-01,MNU-08,3,28000,12000,84000,8400,75600,39600,Tunai / Cash,Catering & Parcel
FNB-20255730,2025-05-20 09:06:00,OUT-04,MNU-01,2,75000,42000,150000,0,150000,66000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255731,2025-07-27 07:10:00,OUT-02,MNU-10,3,55000,28000,165000,16500,148500,64500,Kartu Debit BSI / Mandiri,Dine In
FNB-20255732,2025-09-03 21:24:00,OUT-01,MNU-02,2,85000,48000,170000,0,170000,74000,QRIS / E-Wallet,Takeaway
FNB-20255733,2025-03-13 19:38:00,OUT-04,MNU-10,2,55000,28000,110000,22000,88000,32000,Kartu Kredit,Catering & Parcel
FNB-20255734,2025-07-26 17:02:00,OUT-01,MNU-01,2,75000,42000,150000,0,150000,66000,QRIS / E-Wallet,Catering & Parcel
FNB-20255735,2025-03-24 15:45:00,OUT-03,MNU-04,2,82000,45000,164000,8200,155800,65800,QRIS / E-Wallet,Online Delivery Instant
FNB-20255736,2025-11-18 14:37:00,OUT-02,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255737,2025-01-13 15:33:00,OUT-05,MNU-09,1,22000,10000,22000,0,22000,12000,Tunai / Cash,Catering & Parcel
FNB-20255738,2025-07-06 11:00:00,OUT-03,MNU-08,1,28000,12000,28000,0,28000,16000,QRIS / E-Wallet,Dine In
FNB-20255739,2025-07-15 14:19:00,OUT-02,MNU-04,2,82000,45000,164000,0,164000,74000,Kartu Kredit,Takeaway
FNB-20255740,2025-03-22 07:50:00,OUT-04,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Kredit,Catering & Parcel
FNB-20255741,2025-11-27 09:46:00,OUT-04,MNU-09,2,22000,10000,44000,0,44000,24000,Tunai / Cash,Takeaway
FNB-20255742,2025-11-29 12:02:00,OUT-04,MNU-07,1,24000,9000,24000,0,24000,15000,Kartu Kredit,Catering & Parcel
FNB-20255743,2025-07-27 17:20:00,OUT-05,MNU-02,1,85000,48000,85000,0,85000,37000,Tunai / Cash,Takeaway
FNB-20255744,2025-11-07 21:30:00,OUT-05,MNU-04,2,82000,45000,164000,0,164000,74000,Kartu Kredit,Takeaway
FNB-20255745,2025-10-18 13:50:00,OUT-03,MNU-03,1,68000,36000,68000,0,68000,32000,Tunai / Cash,Dine In
FNB-20255746,2025-09-22 13:02:00,OUT-02,MNU-07,3,24000,9000,72000,3600,68400,41400,Kartu Kredit,Takeaway
FNB-20255747,2025-05-17 08:46:00,OUT-03,MNU-08,1,28000,12000,28000,0,28000,16000,Tunai / Cash,Dine In
FNB-20255748,2025-06-04 10:51:00,OUT-03,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255749,2025-09-30 20:33:00,OUT-04,MNU-03,2,68000,36000,136000,0,136000,64000,QRIS / E-Wallet,Online Delivery Instant
FNB-20255750,2025-12-08 07:04:00,OUT-02,MNU-10,2,55000,28000,110000,5500,104500,48500,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255751,2025-03-12 10:34:00,OUT-01,MNU-08,3,28000,12000,84000,4200,79800,43800,QRIS / E-Wallet,Online Delivery Instant
FNB-20255752,2025-11-06 08:22:00,OUT-04,MNU-10,2,55000,28000,110000,0,110000,54000,QRIS / E-Wallet,Catering & Parcel
FNB-20255753,2025-03-23 13:41:00,OUT-01,MNU-02,1,85000,48000,85000,12750,72250,24250,Tunai / Cash,Catering & Parcel
FNB-20255754,2025-06-09 21:02:00,OUT-03,MNU-10,1,55000,28000,55000,8250,46750,18750,QRIS / E-Wallet,Online Delivery Instant
FNB-20255755,2025-08-09 20:50:00,OUT-03,MNU-09,2,22000,10000,44000,0,44000,24000,QRIS / E-Wallet,Online Delivery Instant
FNB-20255756,2025-09-01 18:07:00,OUT-04,MNU-07,1,24000,9000,24000,0,24000,15000,QRIS / E-Wallet,Online Delivery Instant
FNB-20255757,2025-08-07 12:37:00,OUT-03,MNU-08,2,28000,12000,56000,5600,50400,26400,QRIS / E-Wallet,Online Delivery Instant
FNB-20255758,2025-08-12 17:30:00,OUT-05,MNU-03,1,68000,36000,68000,0,68000,32000,QRIS / E-Wallet,Online Delivery Instant
FNB-20255759,2025-02-21 15:35:00,OUT-02,MNU-08,3,28000,12000,84000,0,84000,48000,QRIS / E-Wallet,Dine In
FNB-20255760,2025-07-14 08:55:00,OUT-02,MNU-02,1,85000,48000,85000,8500,76500,28500,QRIS / E-Wallet,Catering & Parcel
FNB-20255761,2025-10-02 14:03:00,OUT-03,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255762,2025-11-26 09:34:00,OUT-01,MNU-10,3,55000,28000,165000,0,165000,81000,QRIS / E-Wallet,Takeaway
FNB-20255763,2025-01-04 09:03:00,OUT-03,MNU-10,2,55000,28000,110000,0,110000,54000,Kartu Kredit,Catering & Parcel
FNB-20255764,2025-08-13 08:15:00,OUT-04,MNU-10,1,55000,28000,55000,0,55000,27000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255765,2025-04-16 08:11:00,OUT-01,MNU-02,1,85000,48000,85000,4250,80750,32750,Tunai / Cash,Catering & Parcel
FNB-20255766,2025-05-22 15:28:00,OUT-05,MNU-05,1,90000,52000,90000,0,90000,38000,QRIS / E-Wallet,Catering & Parcel
FNB-20255767,2025-12-04 08:54:00,OUT-02,MNU-02,3,85000,48000,255000,0,255000,111000,Tunai / Cash,Catering & Parcel
FNB-20255768,2025-10-17 17:57:00,OUT-05,MNU-10,1,55000,28000,55000,0,55000,27000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20255769,2025-06-05 08:35:00,OUT-02,MNU-06,3,45000,24000,135000,0,135000,63000,Kartu Kredit,Catering & Parcel
FNB-20255770,2025-04-09 10:07:00,OUT-01,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255771,2025-05-03 12:33:00,OUT-04,MNU-09,1,22000,10000,22000,0,22000,12000,Kartu Kredit,Takeaway
FNB-20255772,2025-10-01 16:00:00,OUT-02,MNU-01,1,75000,42000,75000,0,75000,33000,QRIS / E-Wallet,Dine In
FNB-20255773,2025-04-21 18:29:00,OUT-04,MNU-01,1,75000,42000,75000,7500,67500,25500,QRIS / E-Wallet,Online Delivery Instant
FNB-20255774,2025-02-18 13:37:00,OUT-01,MNU-01,3,75000,42000,225000,0,225000,99000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255775,2025-09-20 17:10:00,OUT-01,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255776,2025-05-12 21:41:00,OUT-02,MNU-02,2,85000,48000,170000,0,170000,74000,QRIS / E-Wallet,Takeaway
FNB-20255777,2025-12-16 10:45:00,OUT-03,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255778,2025-08-03 09:23:00,OUT-02,MNU-09,1,22000,10000,22000,1100,20900,10900,Kartu Kredit,Dine In
FNB-20255779,2025-11-26 13:26:00,OUT-01,MNU-04,4,82000,45000,328000,0,328000,148000,Tunai / Cash,Catering & Parcel
FNB-20255780,2025-04-23 18:59:00,OUT-02,MNU-06,1,45000,24000,45000,2250,42750,18750,Kartu Kredit,Dine In
FNB-20255781,2025-11-17 11:16:00,OUT-05,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20255782,2025-01-02 19:19:00,OUT-01,MNU-05,10,90000,52000,900000,135000,765000,245000,Tunai / Cash,Online Delivery Instant
FNB-20255783,2025-03-23 21:28:00,OUT-01,MNU-03,2,68000,36000,136000,0,136000,64000,Tunai / Cash,Dine In
FNB-20255784,2025-07-04 17:13:00,OUT-03,MNU-06,2,45000,24000,90000,4500,85500,37500,Kartu Debit BSI / Mandiri,Dine In
FNB-20255785,2025-06-19 14:13:00,OUT-01,MNU-10,2,55000,28000,110000,0,110000,54000,Tunai / Cash,Dine In
FNB-20255786,2025-06-27 15:42:00,OUT-01,MNU-04,1,82000,45000,82000,4100,77900,32900,Kartu Kredit,Online Delivery Instant
FNB-20255787,2025-01-15 13:51:00,OUT-05,MNU-09,2,22000,10000,44000,0,44000,24000,QRIS / E-Wallet,Takeaway
FNB-20255788,2025-03-24 17:02:00,OUT-01,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Kredit,Online Delivery Instant
FNB-20255789,2025-10-29 19:27:00,OUT-02,MNU-09,3,22000,10000,66000,0,66000,36000,Tunai / Cash,Dine In
FNB-20255790,2025-09-05 07:22:00,OUT-01,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20255791,2025-07-02 16:57:00,OUT-04,MNU-10,1,55000,28000,55000,0,55000,27000,QRIS / E-Wallet,Online Delivery Instant
FNB-20255792,2025-05-16 18:37:00,OUT-03,MNU-10,1,55000,28000,55000,0,55000,27000,Kartu Kredit,Catering & Parcel
FNB-20255793,2025-02-12 16:46:00,OUT-03,MNU-10,1,55000,28000,55000,11000,44000,16000,Tunai / Cash,Catering & Parcel
FNB-20255794,2025-12-18 20:21:00,OUT-05,MNU-06,1,45000,24000,45000,0,45000,21000,QRIS / E-Wallet,Dine In
FNB-20255795,2025-04-06 07:41:00,OUT-03,MNU-10,8,55000,28000,440000,0,440000,216000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255796,2025-03-09 08:47:00,OUT-03,MNU-02,2,85000,48000,170000,25500,144500,48500,Tunai / Cash,Online Delivery Instant
FNB-20255797,2025-06-26 18:38:00,OUT-01,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255798,2025-11-13 16:41:00,OUT-05,MNU-01,4,75000,42000,300000,30000,270000,102000,Kartu Kredit,Catering & Parcel
FNB-20255799,2025-12-01 14:36:00,OUT-05,MNU-01,3,75000,42000,225000,0,225000,99000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255800,2025-03-16 18:13:00,OUT-01,MNU-04,1,82000,45000,82000,12300,69700,24700,QRIS / E-Wallet,Dine In
FNB-20255801,2025-05-16 20:38:00,OUT-03,MNU-01,1,75000,42000,75000,0,75000,33000,QRIS / E-Wallet,Dine In
FNB-20255802,2025-12-21 18:58:00,OUT-01,MNU-10,2,55000,28000,110000,0,110000,54000,Kartu Kredit,Dine In
FNB-20255803,2025-02-19 19:47:00,OUT-02,MNU-01,1,75000,42000,75000,0,75000,33000,QRIS / E-Wallet,Dine In
FNB-20255804,2025-08-28 15:38:00,OUT-01,MNU-08,2,28000,12000,56000,2800,53200,29200,Kartu Kredit,Online Delivery Instant
FNB-20255805,2025-07-28 09:57:00,OUT-02,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20255806,2025-02-04 17:12:00,OUT-01,MNU-03,2,68000,36000,136000,0,136000,64000,QRIS / E-Wallet,Online Delivery Instant
FNB-20255807,2025-04-09 11:56:00,OUT-02,MNU-08,2,28000,12000,56000,0,56000,32000,Kartu Kredit,Catering & Parcel
FNB-20255808,2025-07-07 18:56:00,OUT-04,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20255809,2025-02-26 15:01:00,OUT-01,MNU-03,2,68000,36000,136000,6800,129200,57200,Kartu Debit BSI / Mandiri,Dine In
FNB-20255810,2025-06-13 18:01:00,OUT-02,MNU-04,1,82000,45000,82000,4100,77900,32900,Tunai / Cash,Catering & Parcel
FNB-20255811,2025-12-27 21:49:00,OUT-02,MNU-06,1,45000,24000,45000,0,45000,21000,Tunai / Cash,Dine In
FNB-20255812,2025-08-15 20:45:00,OUT-04,MNU-06,4,45000,24000,180000,27000,153000,57000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255813,2025-05-12 07:42:00,OUT-04,MNU-10,2,55000,28000,110000,0,110000,54000,Tunai / Cash,Online Delivery Instant
FNB-20255814,2025-05-04 21:27:00,OUT-02,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Kredit,Takeaway
FNB-20255815,2025-12-07 17:33:00,OUT-01,MNU-10,8,55000,28000,440000,22000,418000,194000,Tunai / Cash,Online Delivery Instant
FNB-20255816,2025-09-10 13:46:00,OUT-03,MNU-01,1,75000,42000,75000,7500,67500,25500,Kartu Kredit,Catering & Parcel
FNB-20255817,2025-04-21 15:51:00,OUT-04,MNU-01,2,75000,42000,150000,15000,135000,51000,Kartu Kredit,Dine In
FNB-20255818,2025-06-12 15:17:00,OUT-01,MNU-03,3,68000,36000,204000,40800,163200,55200,Kartu Kredit,Takeaway
FNB-20255819,2025-10-31 15:04:00,OUT-05,MNU-05,1,90000,52000,90000,0,90000,38000,Tunai / Cash,Dine In
FNB-20255820,2025-03-08 21:43:00,OUT-02,MNU-10,1,55000,28000,55000,0,55000,27000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255821,2025-02-09 17:13:00,OUT-05,MNU-04,1,82000,45000,82000,4100,77900,32900,QRIS / E-Wallet,Dine In
FNB-20255822,2025-03-13 21:28:00,OUT-03,MNU-04,3,82000,45000,246000,36900,209100,74100,Kartu Kredit,Takeaway
FNB-20255823,2025-09-14 09:01:00,OUT-02,MNU-02,4,85000,48000,340000,0,340000,148000,Tunai / Cash,Online Delivery Instant
FNB-20255824,2025-09-28 11:46:00,OUT-03,MNU-07,1,24000,9000,24000,0,24000,15000,Kartu Kredit,Takeaway
FNB-20255825,2025-01-01 19:43:00,OUT-02,MNU-09,1,22000,10000,22000,3300,18700,8700,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255826,2025-01-03 09:18:00,OUT-04,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Kredit,Online Delivery Instant
FNB-20255827,2025-08-02 14:24:00,OUT-04,MNU-07,2,24000,9000,48000,0,48000,30000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255828,2025-05-10 11:30:00,OUT-05,MNU-09,1,22000,10000,22000,0,22000,12000,Tunai / Cash,Catering & Parcel
FNB-20255829,2025-04-25 19:01:00,OUT-05,MNU-03,1,68000,36000,68000,3400,64600,28600,QRIS / E-Wallet,Dine In
FNB-20255830,2025-12-23 20:02:00,OUT-04,MNU-05,4,90000,52000,360000,36000,324000,116000,Kartu Kredit,Dine In
FNB-20255831,2025-09-10 09:53:00,OUT-02,MNU-04,3,82000,45000,246000,0,246000,111000,Kartu Kredit,Catering & Parcel
FNB-20255832,2025-05-31 13:01:00,OUT-03,MNU-02,3,85000,48000,255000,0,255000,111000,Kartu Kredit,Online Delivery Instant
FNB-20255833,2025-05-04 21:29:00,OUT-04,MNU-06,1,45000,24000,45000,0,45000,21000,Tunai / Cash,Online Delivery Instant
FNB-20255834,2025-04-24 17:31:00,OUT-03,MNU-02,3,85000,48000,255000,0,255000,111000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255835,2025-04-10 18:29:00,OUT-02,MNU-04,1,82000,45000,82000,0,82000,37000,QRIS / E-Wallet,Takeaway
FNB-20255836,2025-04-26 10:48:00,OUT-02,MNU-08,2,28000,12000,56000,2800,53200,29200,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255837,2025-10-13 07:01:00,OUT-05,MNU-01,3,75000,42000,225000,0,225000,99000,Kartu Kredit,Dine In
FNB-20255838,2025-06-11 19:05:00,OUT-04,MNU-10,1,55000,28000,55000,5500,49500,21500,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255839,2025-08-22 15:36:00,OUT-05,MNU-09,2,22000,10000,44000,0,44000,24000,Kartu Kredit,Takeaway
FNB-20255840,2025-10-24 21:37:00,OUT-02,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255841,2025-07-28 18:36:00,OUT-03,MNU-06,4,45000,24000,180000,0,180000,84000,QRIS / E-Wallet,Catering & Parcel
FNB-20255842,2025-02-06 20:17:00,OUT-05,MNU-08,3,28000,12000,84000,0,84000,48000,QRIS / E-Wallet,Dine In
FNB-20255843,2025-01-04 11:07:00,OUT-01,MNU-03,1,68000,36000,68000,3400,64600,28600,Tunai / Cash,Dine In
FNB-20255844,2025-04-02 21:36:00,OUT-04,MNU-07,2,24000,9000,48000,4800,43200,25200,Kartu Kredit,Catering & Parcel
FNB-20255845,2025-07-27 17:08:00,OUT-01,MNU-04,1,82000,45000,82000,4100,77900,32900,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255846,2025-06-02 21:51:00,OUT-01,MNU-10,1,55000,28000,55000,11000,44000,16000,QRIS / E-Wallet,Takeaway
FNB-20255847,2025-02-11 10:50:00,OUT-02,MNU-08,2,28000,12000,56000,0,56000,32000,Kartu Kredit,Dine In
FNB-20255848,2025-10-30 18:47:00,OUT-01,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255849,2025-09-29 19:38:00,OUT-03,MNU-07,4,24000,9000,96000,0,96000,60000,Tunai / Cash,Dine In
FNB-20255850,2025-05-19 12:46:00,OUT-05,MNU-07,2,24000,9000,48000,0,48000,30000,Kartu Kredit,Dine In
FNB-20255851,2025-03-04 08:59:00,OUT-01,MNU-09,3,22000,10000,66000,9900,56100,26100,QRIS / E-Wallet,Catering & Parcel
FNB-20255852,2025-08-25 15:56:00,OUT-05,MNU-06,2,45000,24000,90000,0,90000,42000,Kartu Kredit,Online Delivery Instant
FNB-20255853,2025-06-22 20:04:00,OUT-04,MNU-02,2,85000,48000,170000,0,170000,74000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255854,2025-09-11 15:21:00,OUT-02,MNU-08,2,28000,12000,56000,0,56000,32000,Kartu Kredit,Takeaway
FNB-20255855,2025-07-04 14:19:00,OUT-03,MNU-05,3,90000,52000,270000,0,270000,114000,QRIS / E-Wallet,Takeaway
FNB-20255856,2025-04-03 16:15:00,OUT-02,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255857,2025-09-12 15:15:00,OUT-01,MNU-05,1,90000,52000,90000,0,90000,38000,QRIS / E-Wallet,Dine In
FNB-20255858,2025-07-16 12:16:00,OUT-03,MNU-09,2,22000,10000,44000,2200,41800,21800,QRIS / E-Wallet,Dine In
FNB-20255859,2025-05-07 19:50:00,OUT-04,MNU-01,2,75000,42000,150000,7500,142500,58500,Kartu Kredit,Catering & Parcel
FNB-20255860,2025-10-10 15:31:00,OUT-04,MNU-08,1,28000,12000,28000,0,28000,16000,Tunai / Cash,Dine In
FNB-20255861,2025-02-17 16:39:00,OUT-01,MNU-07,3,24000,9000,72000,3600,68400,41400,Kartu Kredit,Online Delivery Instant
FNB-20255862,2025-09-05 09:18:00,OUT-03,MNU-03,1,68000,36000,68000,0,68000,32000,QRIS / E-Wallet,Dine In
FNB-20255863,2025-02-19 21:38:00,OUT-02,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255864,2025-01-07 18:18:00,OUT-01,MNU-01,3,75000,42000,225000,33750,191250,65250,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255865,2025-12-20 17:11:00,OUT-04,MNU-05,2,90000,52000,180000,0,180000,76000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20255866,2025-01-21 13:09:00,OUT-01,MNU-07,1,24000,9000,24000,1200,22800,13800,QRIS / E-Wallet,Takeaway
FNB-20255867,2025-12-28 11:04:00,OUT-05,MNU-03,1,68000,36000,68000,0,68000,32000,Tunai / Cash,Catering & Parcel
FNB-20255868,2025-12-08 16:08:00,OUT-02,MNU-04,3,82000,45000,246000,0,246000,111000,QRIS / E-Wallet,Catering & Parcel
FNB-20255869,2025-02-21 18:33:00,OUT-01,MNU-10,4,55000,28000,220000,0,220000,108000,Tunai / Cash,Online Delivery Instant
FNB-20255870,2025-02-10 20:39:00,OUT-02,MNU-03,3,68000,36000,204000,0,204000,96000,QRIS / E-Wallet,Dine In
FNB-20255871,2025-12-31 14:16:00,OUT-04,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20255872,2025-09-27 14:59:00,OUT-02,MNU-09,2,22000,10000,44000,0,44000,24000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255873,2025-07-21 11:57:00,OUT-04,MNU-08,1,28000,12000,28000,0,28000,16000,Kartu Kredit,Dine In
FNB-20255874,2025-11-02 21:50:00,OUT-05,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255875,2025-01-31 19:43:00,OUT-02,MNU-08,1,28000,12000,28000,0,28000,16000,Tunai / Cash,Catering & Parcel
FNB-20255876,2025-01-16 15:22:00,OUT-04,MNU-01,2,75000,42000,150000,22500,127500,43500,QRIS / E-Wallet,Takeaway
FNB-20255877,2025-10-22 08:00:00,OUT-05,MNU-04,1,82000,45000,82000,0,82000,37000,QRIS / E-Wallet,Catering & Parcel
FNB-20255878,2025-10-02 12:46:00,OUT-05,MNU-06,8,45000,24000,360000,0,360000,168000,Tunai / Cash,Catering & Parcel
FNB-20255879,2025-05-08 09:38:00,OUT-04,MNU-05,5,90000,52000,450000,45000,405000,145000,Kartu Debit BSI / Mandiri,Dine In
FNB-20255880,2025-12-04 07:11:00,OUT-04,MNU-07,1,24000,9000,24000,1200,22800,13800,QRIS / E-Wallet,Online Delivery Instant
FNB-20255881,2025-12-19 17:14:00,OUT-04,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20255882,2025-02-09 21:04:00,OUT-02,MNU-02,2,85000,48000,170000,0,170000,74000,QRIS / E-Wallet,Dine In
